Original_Taxon_ID,CC1_1,CC1_2,CC1_3,CC2_1,CC2_2,CC2_3,CC3_1,CC3_2,CC3_3,CC4_1,CC4_2,CC4_3,CC5_1,CC5_2,CC5_3,CC6_1,CC6_2,CC6_3,CC7_1,CC7_2,CC7_3,CZ1_1,CZ1_2,CZ1_3,CZ2_1,CZ2_2,CZ2_3,CZ3_1,CZ3_2,CZ3_3,CZ4_1,CZ4_2,CZ4_3,CZ5_1,CZ5_2,CZ5_3,CZ6_1,CZ6_2,CZ6_3,TX1_1,TX1_2,TX1_3,TX2_1,TX2_2,TX2_3,TX3_1,TX3_2,TX3_3,TX4_1,TX4_2,TX4_3,TX5_1,TX5_2,TX5_3,TX6_1,TX6_2,TX6_3
2678258,-1.42651293572851,-4.0886324382629216,-3.821368990261859,-1.6254387706648754,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.1129373659154935,-3.8491983017119464,-1.2812643188833137,-1.7860910738370803,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-1.052026140404522,-1.090041558791682,-1.2470206988966326,-3.7952960204201664,-3.961629590853122,-1.4954740765940535,-1.182895537867482,-3.8699553938116185,-1.3284578156990396,-1.7580097435625763,-1.112344977258294,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-1.460890518737731,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-1.045027633772154,-3.985947369244471,-3.8349787530181616,-1.3033694750043536,-1.6161805690956252,-1.3760327858530164,-1.585995898041784,-0.881129920026162,-3.977651326173169,-1.3914465197315136,-1.1798995158654044,-1.2340317770884415,-3.6590625289444896,-1.5155984439126189,-1.9344359398716962,-4.011343817472445,-1.7393508368772292,-3.911166019413004,-3.763674598167558,-1.9961259092205241
3029399,-1.5696137793691833,-1.3160437160231404,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-0.9187813514745358,-3.8491983017119464,-3.920321648498572,-1.2936145887392865,-3.8422320958236877,-3.8056210692008863,-1.1644637513523657,-1.339495458622976,-3.996465119570962,-1.0549502389804117,-1.0334465985985735,-1.156238690804908,-1.3225722612378634,-1.3413233967667955,-0.8113319814349986,-1.385048744023618,-1.3284578156990396,-1.3833162941211659,-3.5102402500566647,-1.0195992322356386,-2.02265684160591,-3.5393620609755394,-1.3799142328384248,-1.460890518737731,-1.173419135332809,-1.147860898754066,-3.945800944517705,-3.803175317332364,-3.817616356011935,-1.3468900396292125,-3.8349787530181616,-1.1315192180776945,-1.119743682781734,-4.084082986955226,-1.6730072750314138,-0.5497727840717195,-3.977651326173169,-1.0347715757927811,-3.818956845480663,-1.4791542351214266,-1.0200051993292312,-1.4414904717588972,-1.3748201519362735,-1.526437167684445,-1.333885728769065,-3.911166019413004,-3.763674598167558,-1.9961259092205241
2024615,-1.4955058072154617,-1.6907371654645509,-3.821368990261859,-1.2459491489599719,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.500702896924257,-3.8491983017119464,-3.920321648498572,-1.2395473674690107,-3.8422320958236877,-3.8056210692008863,-0.9637930558902141,-4.047545659725186,-3.996465119570962,-1.2033702440986853,-4.291543136620056,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-1.5909556588994103,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-0.9500648949717405,-3.94600785757259,-1.2219688709077876,-3.945800944517705,-3.803175317332364,-3.817616356011935,-1.5010407194564706,-3.8349787530181616,-1.3033694750043536,-1.3648661408147191,-1.445025657339968,-1.2376892037735683,-1.3801210861451496,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-1.4414904717588972,-4.4193425896596965,-4.011343817472445,-1.7393508368772292,-3.911166019413004,-3.763674598167558,-1.9961259092205241
2725994,-4.13456313683072,-1.6037257884749212,-1.0487802680220777,-4.190388128126412,-3.6575793473588254,-1.2887603311411646,-1.4028074928106578,-1.4853546724584472,-3.5933912250967657,-1.3540994227323813,-1.210140972096688,-1.3553722910370354,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-1.6569402364501595,-4.047545659725186,-3.996465119570962,-4.422246068966886,-1.5834929355178455,-3.7952960204201664,-3.961629590853122,-1.5824854535836832,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-1.5481125847742194,-1.147860898754066,-3.945800944517705,-1.0951251162301538,-3.817616356011935,-1.4209980117829342,-3.8349787530181616,-4.075958197244135,-1.5471876976086736,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-1.1401320914506075,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-1.5162072855630195,-3.911166019413004,-1.3657793253691874,-1.9961259092205241
470933,-4.13456313683072,-1.6037257884749212,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-4.445141876090697,-3.8491983017119464,-3.920321648498572,-1.1882540730814601,-1.3573254460356874,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-1.2033702440986853,-4.291543136620056,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-1.3284578156990396,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-1.306739838910473,-1.3069505279573317,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-1.1959214234029032,-4.075958197244135,-1.690288541249347,-1.0395605492318034,-4.0709025478297844,-1.4407457079615846,-1.2696011250709591,-4.030503849346772,-3.818956845480663,-1.536312648961375,-3.6590625289444896,-4.080547801374156,-0.9228350281932163,-1.6134485446740747,-1.6593081292036929,-0.9667270402465635,-1.3657793253691874,-1.9961259092205241
1476754,-4.13456313683072,-1.0929001647089307,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.6725531538509162,-3.8491983017119464,-3.920321648498572,-1.2395473674690107,-3.8422320958236877,-3.8056210692008863,-1.0103130715251072,-4.047545659725186,-1.5115584697829618,-0.8958855443507243,-4.291543136620056,-3.7952960204201664,-3.961629590853122,-1.5824854535836832,-1.613678453959936,-1.0973666715718373,-3.8934071731605764,-1.7580097435625763,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-1.546968317501591,-3.9457971685257314,-1.3069505279573317,-1.302011578581324,-3.945800944517705,-1.4052800445339932,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-1.3760327858530164,-1.431845218214526,-1.5742771005861074,-3.977651326173169,-4.030503849346772,-3.818956845480663,-1.3250035552941681,-1.261167256146119,-1.1361088222077154,-1.3748201519362735,-1.6134485446740747,-1.2798185074987893,-3.911166019413004,-3.763674598167558,-1.9961259092205241
3158364,-4.13456313683072,-1.6037257884749212,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.806084546475439,-3.8491983017119464,-3.920321648498572,-1.5449290170201926,-1.3573254460356874,-1.320714419412886,-4.05483550924853,-4.047545659725186,-3.996465119570962,-1.7141958678646758,-1.2958108630660647,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-1.4060390891816916,-1.4720601210132478,-1.1853569720583663,-1.5909556588994103,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-1.4599569405119612,-1.460890518737731,-1.3810585001110534,-3.7869182283693243,-1.5479056717193345,-3.803175317332364,-1.1785590263966768,-1.5010407194564706,-3.8349787530181616,-1.1315192180776945,-1.119743682781734,-1.445025657339968,-1.585995898041784,-1.2688954510349255,-3.977651326173169,-1.6326085765484013,-1.1798995158654044,-1.8045766355560544,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-1.5852001570499712,-3.911166019413004,-1.3657793253691874,-1.9961259092205241
1346287,-1.42651293572851,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-1.172672697570825,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.2262660512224968,-3.8491983017119464,-3.920321648498572,-1.3507730025792348,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-4.422246068966886,-1.156048920690906,-3.7952960204201664,-3.961629590853122,-1.2723305252798438,-1.613678453959936,-3.8699553938116185,-3.8934071731605764,-1.3833162941211659,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-1.3058062606847032,-3.9457971685257314,-1.3810585001110534,-1.2219688709077876,-3.945800944517705,-3.803175317332364,-3.817616356011935,-1.4209980117829342,-0.8905397738517213,-1.3679079961419247,-1.036362073842683,-4.084082986955226,-4.0709025478297844,-1.7284277804133654,-3.977651326173169,-0.8950096334176223,-3.818956845480663,-1.8846193432295908,-3.6590625289444896,-1.3724976002719456,-1.528970831763532,-4.011343817472445,-4.22425748666523,-3.911166019413004,-3.763674598167558,-1.9961259092205241
2903791,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-1.7924928553280415,-3.6575793473588254,-3.773666980929165,-1.3227647851371214,-1.4853546724584472,-3.5933912250967657,-1.6119285320344812,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-1.6496573467271047,-1.893647863821685,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-1.4705776103192627,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-1.1414667881771687,-1.546968317501591,-1.5479018957273607,-1.5481125847742194,-3.7869182283693243,-0.9500686709637143,-1.4052800445339932,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-1.2696011250709591,-1.6326085765484013,-3.818956845480663,-1.4791542351214266,-3.6590625289444896,-1.682652528575785,-1.9344359398716962,-4.011343817472445,-1.7393508368772292,-3.911166019413004,-3.763674598167558,-1.9961259092205241
2954077,-1.1388308632767292,-4.0886324382629216,-3.821368990261859,-1.7924928553280415,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.6119285320344812,-3.8491983017119464,-3.920321648498572,-1.6990796968474506,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-1.4778070898004456,-1.5834929355178455,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-1.5395704818062144,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-1.4611012077845897,-1.3890229555709537,-1.237750743415495,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-1.3679079961419247,-1.3648661408147191,-4.084082986955226,-1.585995898041784,-0.8460386002148916,-1.4127019687116324,-4.030503849346772,-3.818956845480663,-1.9716307202192205,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-1.7393508368772292,-1.5132707466146331,-3.763674598167558,-1.9961259092205241
3398208,-1.42651293572851,-1.6907371654645509,-1.4234737174634882,-1.7054814783384118,-3.6575793473588254,-3.773666980929165,-1.2486568129833997,-1.4853546724584472,-3.5933912250967657,-1.4006194383672743,-3.8491983017119464,-1.4354149987105718,-1.4113976243956698,-1.444336823025317,-3.8056210692008863,-1.3467853081463201,-4.047545659725186,-1.4315157621094254,-1.9373394191788855,-1.6524858070047972,-1.2303466629586297,-0.965897317299131,-1.5824854535836832,-1.6937211616334724,-3.8699553938116185,-3.8934071731605764,-1.1601727428069561,-3.5102402500566647,-1.2607612890525264,-2.02265684160591,-3.5393620609755394,-1.1722748680601804,-3.9457971685257314,-3.94600785757259,-1.3890229555709537,-1.112587600461489,-3.803175317332364,-3.817616356011935,-1.3468900396292125,-1.1269285519159515,-1.4369008676288764,-4.255237898710884,-4.084082986955226,-1.3628523467275744,-1.648385072739829,-3.977651326173169,-1.322453648244562,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-1.528970831763532,-4.011343817472445,-1.08876327073608,-3.911166019413004,-1.3657793253691874,-1.9961259092205241
212,-1.4955058072154617,-1.4495751086476631,-1.3364623404738585,-0.823092298139938,-1.2596840745604547,-1.0010782586893838,-1.3227647851371214,-1.4853546724584472,-3.5933912250967657,-1.7370916749884873,-1.0159849576557303,-1.3553722910370354,-4.183986346635451,-1.444336823025317,-3.8056210692008863,-4.05483550924853,-1.2143323156689698,-3.996465119570962,-1.7831887393516275,-4.291543136620056,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-0.8711829204414063,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-1.3799142328384248,-3.9457971685257314,-1.5481125847742194,-3.7869182283693243,-1.4608942947297048,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-1.0941131714829528,-4.080547801374156,-1.3283001363013804,-4.011343817472445,-4.22425748666523,-3.911166019413004,-0.991085875927777,-1.9961259092205241
1902,-1.5696137793691833,-1.4495751086476631,-3.821368990261859,-1.3000163702302476,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.5547701181945328,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-1.444336823025317,-1.4077257964025156,-4.05483550924853,-1.4084883301099276,-3.996465119570962,-0.9565101661671593,-1.6524858070047972,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-1.6937211616334724,-3.8699553938116185,-1.254349843545318,-1.447854815258737,-3.5102402500566647,-0.8254432177946809,-2.02265684160591,-1.054455411187539,-0.9491313167459707,-1.460890518737731,-3.94600785757259,-1.2219688709077876,-1.0554291866215406,-3.803175317332364,-1.109566154909725,-1.5010407194564706,-3.8349787530181616,-4.075958197244135,-1.4220245546546675,-4.084082986955226,-4.0709025478297844,-1.1222919768430497,-0.9819190526191783,-4.030503849346772,-3.818956845480663,-1.278483539659275,-3.6590625289444896,-1.5956411515861553,-1.3748201519362735,-1.6134485446740747,-1.1332150333069135,-1.346216661951467,-3.763674598167558,-1.9961259092205241
1609531,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-1.2887603311411646,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.7370916749884873,-1.4513030289135758,-1.212271447396362,-1.7860910738370803,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-1.5115584697829618,-1.7831887393516275,-1.1134893062721098,-1.0872458193179564,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-1.112344977258294,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-1.1732084462859502,-1.5481125847742194,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-3.817616356011935,-0.99021509569048,-1.437083480219791,-1.678062924445764,-4.255237898710884,-1.445025657339968,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-1.3737937194636003,-3.6590625289444896,-4.080547801374156,-1.8543932321981598,-4.011343817472445,-4.22425748666523,-1.2031158183107937,-3.763674598167558,-1.9961259092205241
3141540,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.8801925186291606,-3.8491983017119464,-3.920321648498572,-1.0059325162875052,-1.444336823025317,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-1.090041558791682,-4.291543136620056,-1.2303466629586297,-1.4767229410651215,-0.9358582886586309,-4.178627811421473,-1.0973666715718373,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-1.0937072043893603,-2.02265684160591,-0.9744127035140027,-1.546968317501591,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-1.3067436149024467,-3.803175317332364,-3.817616356011935,-3.985947369244471,-1.1269285519159515,-1.5910515474561344,-4.255237898710884,-1.5191336294936897,-4.0709025478297844,-4.213334430201366,-1.0872795682770047,-4.030503849346772,-3.818956845480663,-1.59693727077781,-3.6590625289444896,-1.1361088222077154,-1.4236103161057057,-1.1209720595762809,-1.5162072855630195,-1.0779526753567876,-1.2787679483795578,-1.9961259092205241
3051614,-1.42651293572851,-1.2554190942067054,-3.821368990261859,-4.190388128126412,-1.018522017743567,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.4494096025367065,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-1.277282738362151,-3.8056210692008863,-1.4157781796332718,-4.047545659725186,-1.5115584697829618,-2.024350796168515,-1.2005006832617395,-1.310389370632166,-1.2535793897509118,-3.980380726382054,-4.178627811421473,-1.23089806419636,-3.8934071731605764,-4.155905016360947,-1.0253336002686644,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-1.4599569405119612,-3.9457971685257314,-3.94600785757259,-1.302011578581324,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-1.6861877141568558,-4.0709025478297844,-1.648385072739829,-3.977651326173169,-1.4655544918852352,-3.818956845480663,-1.661475791915381,-1.0941131714829528,-1.682652528575785,-4.4193425896596965,-4.011343817472445,-1.5852001570499712,-3.911166019413004,-3.763674598167558,-1.9961259092205241
2895568,-1.7366678640323494,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.3540994227323813,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-1.1644637513523657,-4.047545659725186,-3.996465119570962,-1.3777236312434629,-1.5189544143802745,-3.7952960204201664,-3.961629590853122,-0.8448865104529042,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-1.4052800445339932,-3.817616356011935,-1.5880520964461002,-1.1959214234029032,-1.511008839782598,-1.690288541249347,-1.2508696428990103,-1.431845218214526,-1.5742771005861074,-1.3385939965579108,-1.0860648701803317,-1.1109066443784528,-1.4250870138511509,-0.9510123278422795,-1.2473344573179395,-1.018145207997541,-0.9668213797490224,-1.4516687644254485,-3.911166019413004,-3.763674598167558,-1.9961259092205241
3082544,-4.13456313683072,-4.0886324382629216,-1.4234737174634882,-1.2459491489599719,-1.018522017743567,-3.773666980929165,-1.4028074928106578,-1.4853546724584472,-1.1084845753087653,-1.2262660512224968,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-1.5699288594605298,-4.047545659725186,-1.5115584697829618,-1.3777236312434629,-4.291543136620056,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-1.4060390891816916,-1.4720601210132478,-3.8934071731605764,-1.7580097435625763,-1.112344977258294,-1.0937072043893603,-2.02265684160591,-3.5393620609755394,-1.054491832403797,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-1.237750743415495,-1.3182686675443636,-1.109566154909725,-1.4209980117829342,-0.8905397738517213,-4.075958197244135,-1.4826491764711025,-1.0395605492318034,-4.0709025478297844,-1.7284277804133654,-1.5797560533747985,-1.4655544918852352,-3.818956845480663,-1.073689127013262,-3.6590625289444896,-1.0360253636507326,-1.8543932321981598,-4.011343817472445,-1.6593081292036929,-1.5132707466146331,-3.763674598167558,-1.9961259092205241
2682487,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-1.4898188698002874,-1.4853546724584472,-3.5933912250967657,-1.6725531538509162,-3.8491983017119464,-3.920321648498572,-1.4113976243956698,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-1.2867518530377362,-1.4583297925638394,-3.7952960204201664,-1.4767229410651215,-3.980380726382054,-1.182895537867482,-3.8699553938116185,-3.8934071731605764,-1.5168476867456886,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-1.3808478110641946,-3.94600785757259,-1.3890229555709537,-1.3808515870561684,-3.803175317332364,-3.817616356011935,-1.4209980117829342,-1.3500721032301612,-0.9849157438858187,-1.4826491764711025,-1.3114942647154453,-1.585995898041784,-1.5052842290991557,-1.4127019687116324,-4.030503849346772,-3.818956845480663,-1.3737937194636003,-0.6633302553904987,-1.682652528575785,-1.5861292456034803,-4.011343817472445,-1.4516687644254485,-3.911166019413004,-3.763674598167558,-1.9961259092205241
1155384,-0.9990689209015704,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.3096476601615477,-1.4513030289135758,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-1.221622165192314,-1.0518133861711951,-3.996465119570962,-1.4778070898004456,-1.7265937791585189,-3.7952960204201664,-3.961629590853122,-1.2723305252798438,-1.613678453959936,-3.8699553938116185,-3.8934071731605764,-1.7580097435625763,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-1.3808478110641946,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-1.2700293955566249,-1.678062924445764,-1.3648661408147191,-4.084082986955226,-1.2983138255900033,-1.03528059985342,-1.2696011250709591,-4.030503849346772,-1.1798995158654044,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-2.021447316861326,-4.011343817472445,-4.22425748666523,-1.2721086897977454,-3.763674598167558,-1.9961259092205241
2975798,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-1.5513307985111537,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.3540994227323813,-3.8491983017119464,-3.920321648498572,-1.1882540730814601,-1.277282738362151,-0.9724077251446701,-4.05483550924853,-4.047545659725186,-1.163251775514746,-0.5720984672568274,-1.4583297925638394,-1.310389370632166,-3.961629590853122,-3.980380726382054,-1.3454144673652566,-3.8699553938116185,-1.254349843545318,-1.2655332584647825,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-1.173419135332809,-1.0143295061295432,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-1.2700293955566249,-1.511008839782598,-1.3648661408147191,-0.6500957824700802,-0.8520267229615839,-0.9552378921798836,-1.205062603933388,-1.1401320914506075,-1.4210615726822922,-0.9037900902178646,-1.0200051993292312,-1.3079590791343745,-0.863994528170283,-1.372286487857187,-0.9284206206609005,-1.4262593696250034,-1.3657793253691874,-1.9961259092205241
2975780,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-1.482337927024202,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-1.028441867635229,-1.6725531538509162,-1.2842489442504097,-1.087108304442356,-1.1882540730814601,-1.0090187517674716,-1.4077257964025156,-1.4157781796332718,-4.047545659725186,-3.996465119570962,-1.1264092029625568,-1.401171378723891,-3.7952960204201664,-3.961629590853122,-1.4954740765940535,-1.2882560535253083,-0.9255164146451782,-3.8934071731605764,-1.5168476867456886,-1.112344977258294,-3.658656561850897,-2.02265684160591,-1.1414667881771687,-3.9448635902999616,-3.9457971685257314,-1.3810585001110534,-3.7869182283693243,-1.3067436149024467,-1.2382259598708272,-1.109566154909725,-1.5010407194564706,-0.7439362996598455,-1.0314357595207118,-1.3648661408147191,-1.3760327858530164,-1.6730072750314138,-1.648385072739829,-1.4127019687116324,-1.4655544918852352,-3.818956845480663,-1.8846193432295908,-3.6590625289444896,-0.8616719765059551,-1.3748201519362735,-1.6134485446740747,-1.333885728769065,-3.911166019413004,-3.763674598167558,-1.9961259092205241
208389,-1.5696137793691833,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.7370916749884873,-3.8491983017119464,-3.920321648498572,-1.092943893277135,-1.277282738362151,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-1.1641495309454037,-1.3471041574536153,-3.7952960204201664,-1.1890408686133407,-1.2723305252798438,-1.4060390891816916,-3.8699553938116185,-1.254349843545318,-1.3226916723047308,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-1.1125838244695152,-3.94600785757259,-1.0788680272671143,-3.945800944517705,-3.803175317332364,-1.3327097062239348,-1.4209980117829342,-1.2700293955566249,-0.7801213312398056,-1.119743682781734,-1.445025657339968,-1.2376892037735683,-0.9552378921798836,-1.4127019687116324,-4.030503849346772,-1.254007488019126,-1.8846193432295908,-3.6590625289444896,-4.080547801374156,-1.8543932321981598,-4.011343817472445,-1.5852001570499712,-1.5132707466146331,-3.763674598167558,-1.9961259092205241
2268025,-4.13456313683072,-4.0886324382629216,-1.3364623404738585,-4.190388128126412,-1.2596840745604547,-1.3757717081307943,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.6725531538509162,-3.8491983017119464,-3.920321648498572,-1.7860910738370803,-3.8422320958236877,-3.8056210692008863,-1.4898861517869935,-4.047545659725186,-3.996465119570962,-1.2033702440986853,-1.6524858070047972,-1.0872458193179564,-3.961629590853122,-1.3413233967667955,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-0.9012747308023084,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-1.678062924445764,-1.4220245546546675,-1.445025657339968,-1.0263801101063614,-1.1222919768430497,-1.4927446763851688,-1.5455971995587716,-1.4210615726822922,-1.3737937194636003,-3.6590625289444896,-1.5956411515861553,-4.4193425896596965,-4.011343817472445,-1.2798185074987893,-3.911166019413004,-3.763674598167558,-1.9961259092205241
